source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
220826_2-8	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_2-8	1	37	220826_2-8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_2-8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_2-8.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_38	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_38	1	38	230323_230221_38	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_38.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_50_12	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_50_12	1	39	221229_50_12	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_50_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_50_12.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_10_4	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_10_4	1	40	221229_10_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_10_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_10_4.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_5-6	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_5-6	1	41	220826_5-6	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_5-6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_5-6.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_25	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_25	1	42	230323_230221_25	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_25.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_10_23	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_10_23	1	43	221229_10_23	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_10_23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_10_23.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_5_9	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_5_9	1	44	221229_5_9	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_5_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_5_9.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_0_18	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_0_18	1	45	221229_0_18	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_0_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_0_18.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_4-7	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_4-7	1	46	220826_4-7	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_4-7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_4-7.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_10	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_10	1	47	230120_10	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_10.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_1	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_1	1	48	230324_230220_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_1.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_1-5	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_1-5	1	49	220826_1-5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_1-5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_1-5.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_10_1	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_10_1	1	50	221229_10_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_10_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_10_1.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_46	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_46	1	51	230324_230220_46	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_46.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_46.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_10_8	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_10_8	1	52	221229_10_8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_10_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_10_8.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_23	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_23	1	53	230324_230220_23	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_23.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_34	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_34	1	54	230324_230220_34	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_34.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_2-2	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_2-2	1	55	220826_2-2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_2-2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_2-2.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_41	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_41	1	56	230324_230220_41	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_41.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_41.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_1-6	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_1-6	1	57	220826_1-6	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_1-6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_1-6.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_25	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_25	1	58	230324_230220_25	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_25.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_5_18	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_5_18	1	59	221229_5_18	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_5_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_5_18.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_15	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_15	1	60	230323_230221_15	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_15.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_10_19	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_10_19	1	61	221229_10_19	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_10_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_10_19.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_2-5	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_2-5	1	62	220826_2-5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_2-5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_2-5.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_50_14	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_50_14	1	63	221229_50_14	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_50_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_50_14.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_4	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_4	1	64	230324_230220_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_4.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_4	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_4	1	65	230120_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_4.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
