source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20221019_Ec_01_SC_CNIC-KI_TMT71_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT71_2	1	108	20221019_Ec_01_SC_CNIC-KI_TMT71_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT71.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT71.raw	1	TMT130C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT28_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT28_2	1	109	20221019_Ec_01_SC_CNIC-KI_TMT28_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT28.raw	1	TMT131N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT38	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT38	1	110	20221019_Ec_01_SC_CNIC-KI_TMT38	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT38.raw	1	TMT131C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT67	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT67	1	111	20221019_Ec_01_SC_CNIC-KI_TMT67	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT67.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT67.mzML	1	TMT126	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT49	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT49	1	112	20221019_Ec_01_SC_CNIC-KI_TMT49	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT49.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT49.raw	1	TMT127N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT65_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT65_2	1	113	20221019_Ec_01_SC_CNIC-KI_TMT65_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT65.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT65.mzML	1	TMT127C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT33	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT33	1	114	20221019_Ec_01_SC_CNIC-KI_TMT33	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT33.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT33.mzML	1	TMT128N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT48	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT48	1	115	20221019_Ec_01_SC_CNIC-KI_TMT48	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT48.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT48.raw	1	TMT128C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT35	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT35	1	116	20221019_Ec_01_SC_CNIC-KI_TMT35	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT35.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT35.raw	1	TMT129N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT48_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT48_2	1	117	20221019_Ec_01_SC_CNIC-KI_TMT48_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT48.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT48.mzML	1	TMT129C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT60_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT60_2	1	118	20221019_Ec_01_SC_CNIC-KI_TMT60_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT60.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT60.raw	1	TMT130N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT70B_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT70B_2	1	119	20221019_Ec_01_SC_CNIC-KI_TMT70B_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT70B.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT70B.raw	1	TMT130C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT78_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT78_2	1	120	20221019_Ec_01_SC_CNIC-KI_TMT78_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT78.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT78.raw	1	TMT131N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT8_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT8_2	1	121	20221019_Ec_01_SC_CNIC-KI_TMT8_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT8.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT8.mzML	1	TMT131C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT37_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT37_2	1	122	20221019_Ec_01_SC_CNIC-KI_TMT37_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT37.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT37.mzML	1	TMT126	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT74_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT74_2	1	123	20221019_Ec_01_SC_CNIC-KI_TMT74_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT74.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT74.mzML	1	TMT127N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT57_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT57_2	1	124	20221019_Ec_01_SC_CNIC-KI_TMT57_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT57.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT57.mzML	1	TMT127C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT29_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT29_2	1	125	20221019_Ec_01_SC_CNIC-KI_TMT29_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT29.raw	1	TMT128N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT26_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT26_2	1	126	20221019_Ec_01_SC_CNIC-KI_TMT26_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT26.raw	1	TMT128C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT13_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT13_2	1	127	20221019_Ec_01_SC_CNIC-KI_TMT13_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT13.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT13.mzML	1	TMT129N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT62	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT62	1	128	20221019_Ec_01_SC_CNIC-KI_TMT62	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT62.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT62.raw	1	TMT129C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT14_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT14_2	1	129	20221019_Ec_01_SC_CNIC-KI_TMT14_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT14.raw	1	TMT130N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT33_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT33_2	1	130	20221019_Ec_01_SC_CNIC-KI_TMT33_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT33.raw	1	TMT130C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT18	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT18	1	131	20221019_Ec_01_SC_CNIC-KI_TMT18	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT18.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT18.mzML	1	TMT131N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT25_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT25_2	1	132	20221019_Ec_01_SC_CNIC-KI_TMT25_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT25.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT25.mzML	1	TMT131C	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT49_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT49_2	1	133	20221019_Ec_01_SC_CNIC-KI_TMT49_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT49.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT49.mzML	1	TMT126	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20221019_Ec_01_SC_CNIC-KI_TMT82_2	Mus musculus	Cardiac muscle cell	not available	not available	not available	not available	Cardiac muscle cell	cell	single cell	not applicable	20221019_Ec_01_SC_CNIC-KI_TMT82_2	1	134	20221019_Ec_01_SC_CNIC-KI_TMT82_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221019_Ec_01_SC_CNIC-KI_TMT82.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PXD064518/20221019_Ec_01_SC_CNIC-KI_TMT82.raw	1	TMT127N	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
