source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e4_150ms_8x_01_400pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	94	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e4_150ms_8x_01_400pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e4_150ms_8x_01_400pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e4_150ms_8x_01_400pg_Fig4.raw	1	TMT129N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e5_750ms_4x_06_200pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	95	20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e5_750ms_4x_06_200pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e5_750ms_4x_06_200pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e5_750ms_4x_06_200pg_Fig4.raw	1	TMT129C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_128x_01_30pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	96	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_128x_01_30pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_128x_01_30pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_128x_01_30pg_Fig4.raw	1	TMT130N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_1e6_01_Fig2f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_1e6_01_Fig2f	1	97	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_1e6_01_Fig2f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_1e6_01_Fig2f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_1e6_01_Fig2f.raw	1	TMT130C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_1e5_300ms_32x_01_30pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	98	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_1e5_300ms_32x_01_30pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_1e5_300ms_32x_01_30pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_1e5_300ms_32x_01_30pg_Fig4.raw	1	TMT131N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
12-plex-1x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	12-plex-1x-2e5-500ms_Fig3f	1	99	12-plex-1x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	12-plex-1x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/12-plex-1x-2e5-500ms_Fig3f.raw	1	TMT131C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
12-plex-4x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	12-plex-4x-2e5-500ms_Fig3f	1	100	12-plex-4x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	12-plex-4x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/12-plex-4x-2e5-500ms_Fig3f.raw	1	TMT126	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_1e5_300ms_4x_01_200pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	101	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_1e5_300ms_4x_01_200pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_1e5_300ms_4x_01_200pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_1e5_300ms_4x_01_200pg_Fig4.raw	1	TMT127N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_4x_02_S5a-c	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_4x_02_S5a-c	1	102	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_4x_02_S5a-c	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_4x_02_S5a-c.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_4x_02_S5a-c.raw	1	TMT127C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_02_S5a-c	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_02_S5a-c	1	103	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_02_S5a-c	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_02_S5a-c.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_02_S5a-c.raw	1	TMT128N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_2x_MS3_02_FigS5d-f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_2x_MS3_02_FigS5d-f	1	104	20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_2x_MS3_02_FigS5d-f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_2x_MS3_02_FigS5d-f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_2x_MS3_02_FigS5d-f.raw	1	TMT128C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
6-plex-16x-1e6-1000ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	6-plex-16x-1e6-1000ms_Fig3f	1	105	6-plex-16x-1e6-1000ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	6-plex-16x-1e6-1000ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/6-plex-16x-1e6-1000ms_Fig3f.raw	1	TMT129N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e4_150ms_32x_01_30pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	106	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e4_150ms_32x_01_30pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e4_150ms_32x_01_30pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e4_150ms_32x_01_30pg_Fig4.raw	1	TMT129C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_02_Fig2a-f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_02_Fig2a-f	1	107	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_02_Fig2a-f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_02_Fig2a-f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_1x_02_Fig2a-f.raw	1	TMT130N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_8x_MS2_01_FigS5d-f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_8x_MS2_01_FigS5d-f	1	108	20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_8x_MS2_01_FigS5d-f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_8x_MS2_01_FigS5d-f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200312_Lum1_OBJ40998_9plexBackgroundPierceRT_TMTOnly_1to2_8x_MS2_01_FigS5d-f.raw	1	TMT130C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
14-plex-1x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	14-plex-1x-2e5-500ms_Fig3f	1	109	14-plex-1x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	14-plex-1x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/14-plex-1x-2e5-500ms_Fig3f.raw	1	TMT131N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_5e5_01_S5a-c	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_5e5_01_S5a-c	1	110	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_5e5_01_S5a-c	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_5e5_01_S5a-c.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_8x_5e5_01_S5a-c.raw	1	TMT131C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_2x_5e5_01_Fig2f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_2x_5e5_01_Fig2f	1	111	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_2x_5e5_01_Fig2f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_2x_5e5_01_Fig2f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_2x_5e5_01_Fig2f.raw	1	TMT126	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
8-plex-8x-1e6-1000ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	8-plex-8x-1e6-1000ms_Fig3f	1	112	8-plex-8x-1e6-1000ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	8-plex-8x-1e6-1000ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/8-plex-8x-1e6-1000ms_Fig3f.raw	1	TMT127N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
10-plex-1x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	10-plex-1x-2e5-500ms_Fig3f	1	113	10-plex-1x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	10-plex-1x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/10-plex-1x-2e5-500ms_Fig3f.raw	1	TMT127C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e5_750ms_128x_01_30pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	114	20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e5_750ms_128x_01_30pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e5_750ms_128x_01_30pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e5_750ms_128x_01_30pg_Fig4.raw	1	TMT128N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
12-plex-16x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	12-plex-16x-2e5-500ms_Fig3f	1	115	12-plex-16x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	12-plex-16x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/12-plex-16x-2e5-500ms_Fig3f.raw	1	TMT128C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e5_750ms_8x_05_400pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	116	20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e5_750ms_8x_05_400pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e5_750ms_8x_05_400pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191005_Lum3_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e5_750ms_8x_05_400pg_Fig4.raw	1	TMT129N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
6-plex-8x-1e6-1000ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	6-plex-8x-1e6-1000ms_Fig3f	1	117	6-plex-8x-1e6-1000ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	6-plex-8x-1e6-1000ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/6-plex-8x-1e6-1000ms_Fig3f.raw	1	TMT129C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
